Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Female share of graduates in Education programmes, tertiary (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",Zimbabwe,ZWE,..,40.4089,..,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",Algeria,DZA,79.01923,77.09405,81.38298,..,80.37373,..,..
"Female share of graduates in Education programmes, tertiary (%)","Egypt, Arab Rep.",EGY,..,..,69.14943,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",Djibouti,DJI,..,..,..,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",Libya,LBY,..,..,..,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",Tunisia,TUN,89.41799,73.27586,79.65368,..,75.38462,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Angola,AGO,..,66.27566,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Benin,BEN,34.69388,54.93782,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Botswana,BWA,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Burkina Faso,BFA,20.90615,8.78701,13.78936,10.69574,18.74126,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Burundi,BDI,..,..,16.36546,21.09181,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Cabo Verde,CPV,..,..,55.95238,40.625,66.66667,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Cameroon,CMR,..,..,35.3496,36.26374,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Chad,TCD,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Comoros,COM,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)","Congo, Dem. Rep.",COD,..,..,32.61015,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)","Congo, Rep.",COG,..,..,..,22.89855,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Cote d'Ivoire,CIV,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Eritrea,ERI,..,29.91202,28.57143,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Eswatini,SWZ,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Ethiopia,ETH,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Gabon,GAB,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)","Gambia, The",GMB,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Ghana,GHA,..,26.65193,23.84064,31.9042,26.75966,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Guinea,GIN,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Kenya,KEN,..,..,37.98633,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Lesotho,LSO,..,39.74359,..,..,45.16129,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Liberia,LBR,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Madagascar,MDG,38.37487,35.49223,39.24051,38.09353,37.24763,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Malawi,MWI,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Mali,MLI,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Mauritania,MRT,..,..,32.06107,29.60894,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Mauritius,MUS,..,..,..,66.13333,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Mozambique,MOZ,..,23.75887,26.5928,38.91626,45.29915,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Namibia,NAM,56.8254,59.55679,48.23009,60.12862,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Niger,NER,..,17.04545,46.87157,38.31579,20.67844,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Rwanda,RWA,..,..,..,34.71154,41.34078,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Seychelles,SYC,..,56.25,63.63636,85.71429,78.94737,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Somalia,SOM,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",South Africa,ZAF,54.51626,53.74599,55.91652,56.34668,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Sudan,SDN,..,47.7254,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Tanzania,TZA,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Togo,TGO,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Uganda,UGA,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Zimbabwe,ZWE,..,30.62284,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Algeria,DZA,..,75.23456,75.87614,..,83.0561,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)","Egypt, Arab Rep.",EGY,..,..,64.15861,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Djibouti,DJI,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Libya,LBY,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",Tunisia,TUN,..,77.68478,76.82416,..,77.14837,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Angola,AGO,..,37.95987,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Benin,BEN,18.51852,55.06884,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Botswana,BWA,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Burkina Faso,BFA,0,29.54545,28.57143,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Burundi,BDI,..,..,29.08068,26.55311,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Cabo Verde,CPV,..,..,37.5,38.46154,44,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Cameroon,CMR,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Chad,TCD,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Comoros,COM,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)","Congo, Dem. Rep.",COD,..,..,36.64532,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)","Congo, Rep.",COG,..,..,..,26.70157,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Cote d'Ivoire,CIV,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Eritrea,ERI,..,0,0,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Eswatini,SWZ,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Ethiopia,ETH,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Gabon,GAB,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)","Gambia, The",GMB,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Ghana,GHA,..,2.60557,15.40984,11.02362,19.86793,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Guinea,GIN,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Kenya,KEN,..,..,30.10329,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Lesotho,LSO,..,23.35766,..,..,31.25,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Liberia,LBR,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Madagascar,MDG,29.37189,29.86887,23.41932,27.82755,33.63636,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Malawi,MWI,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Mali,MLI,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Mauritania,MRT,..,..,41.17647,41.31737,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Mauritius,MUS,..,..,..,31.59117,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Mozambique,MOZ,..,23.58974,25.60647,27.06935,20.98765,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Namibia,NAM,46.7128,39.50617,42.59681,38.15514,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Niger,NER,..,47.45763,31.69399,41.84028,22.79793,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Rwanda,RWA,..,..,..,35.44922,39.08154,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Seychelles,SYC,..,18.75,42.42424,33.33333,21.42857,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Somalia,SOM,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",South Africa,ZAF,39.69982,39.17759,36.98976,38.42537,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Sudan,SDN,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Tanzania,TZA,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",Togo,TGO,..,..,..,..,..,..,..
